Grande	Inteligencia	el,se,reuniar
Grande	Barbie	y,el
Grande	Policía-Judicial-Federal	comandante,el,un,ex
Jefes	Jefe	el,de,firmar,comida,último
Gómez	Mezquital	citar,siempre,esa,molestia
Alejandro-Murillo	Rosario-López	el,primero,en,ser,caer
Especiales-Francisco-Navarro	Táctico-Jorge-Cruz	director,de,al
Arellano-Félix	Félix	los,retratar,ellos,mientras
Arellano-Félix	Tijuana	el,en,enfrentar
Sánchez-Ramos	Gabino-Uzueta-Zamora	en,llamar,se
Cielos	Viejito	el,de,cuando,señor
Granados	García-Vargas	preguntar,si,le,también,conocer
Parrandea	Nogales-Caborca	o,escoger
Procuraduría	Justicia	el,según,oficio,de,puerta,1387
López-Soto	Zetas	el,un,mañana
Salvador-Gómez	Al	derecho,de,brazo
Salvador-Gómez	Arturo-Guzmán-Decena	el,pistolero
Jorge-Martínez	Juan-Carlos-Barrera	otro,más
Jorge-Martínez	Juan-Carlos-Barragán	otro,más
Blancornelas	Joaquín-Guzmán	el,jesús,periodista,decir
Luis-Alonso-Pérez	Al	apuntar,el,reportero
Luis-Alonso-Pérez	Tijuana	dejar,petrificados,proseguir
Armada	Vergara	almirante,el,que,sostener
Sánchez-Arellano	Acaben	ordenar,ellos,con
Garay	Harold-Poveda	el,escapar,comisionar,dejar
Garay	Desmonten	servicio,insistir,el
Garay	Aguanten	negar,pero,se,dar
Cris	Teo	el,de,mayor,hermano
Cabrito	Raúl-Valladares-Ángel	otro,del,de,sus
Mexicali	Al	el,caer,noche,lo
Guerrero	Camelia	calle,el,de,en
Francisco-Javier-Jiménez	Pinocho	el,agente,un,de
Francisco-Javier-Jiménez	AFI	el,agente,un,de
Puente-Grande-Joaquín	Chapo-Guzmán	el,de,fuga,después
Félix	Gritón	le,luego,saber,lo,que,largo
Félix	Patrón	el,de,ayudante
Félix	Actué	también,perdón,pedir
Félix	Mayel	lo,pero,saber,entonces
Vicente-Fox	Al	el,llegada,siguiente,llegar,de,acabar,mes
Mauleón	Héctor	de,2010
Guadalajara	Cutlass	mientras,en,un,circular
Guadalajara	Al	el,volver,comunicar
Guadalajara	Periférico	mientras,en,un,circular
Mazatlán	Galván	acuerdo,de,plaza
Édgar-Valdez-Villarreal	Sergio-Villarreal	lo,escoltar
Édgar-Valdez-Villarreal	Barbie	lo,escoltar
Jorge-Maldonado-Vega	Arturo-Acosta-Chaparro	costar,el,le,dichos,trato
Borrado	Beltrán	dentro,el,estructura,de
Chapito	Playa-Pichilingue	dos,tener,en,anclados,yate
Chapito	Mochomo	el,ser
Insistieron	Alfredo	que,en,mi,nombre
Calderoni	Raúl-Salinas	el,según,le,capar
Commander	Mosca	el,tripuladar,de,por
Sinaloa-Sonora	Durango	control,tener,un,absoluto,sobre
Sinaloa-Sonora	Coahuila	control,tener,un,absoluto,sobre
AFI	Pinocho	el,agente,un,de
Francisco-Cabrera-Castro	Piedra	alias,el
Lamas	Martínez-Luna	julio,el,protagonista,ser
Adán-Medrano	Salvador-Chava-Gómez	el,involucraba,esa,pugna
Chiapas	Guerrero-Morelos	operar,en
Chiapas	Jalisco	operar,en
Chiapas	Quintana-Roo	operar,en
Chiapas	Sinaloa	operar,en
Guerrero-Morelos	Sinaloa	operar,en
Guerrero-Morelos	Jalisco	operar,en
Guerrero-Morelos	Quintana-Roo	operar,en
Season	Vecinos	s,de,bajo
Season	Tijuana	s,de,bajo
Brunt-Acosta	Sosa	decir,que,después
Rafael-Caro-Quintero-Manuel-Salcido-Uzueta	Detentaba	un,al,semejante,poder
Sánchez-Jiménez—	Teo	el,según,un,oculto,mano
Jiménez-Mota	Caballeros	información,el,reportero,del
Jiménez-Mota	Ayala	el,según,teniente
Texas	Cameron	desconocer,en,ser
Reclusorio-Sur	Carrillo	enviar,al,ser
Reclusorio-Sur	Al	salir,el,por,puerta
Bugambilias	Antonio-Arias	por,pero,correr
Alfonso-Gutiérrez	Beltrán-Leyva	ocasionar,el,de,detención
Meza-López	Tijuana	en,conocer,ser
Dodge	Gritón	el,aguardaba,en,lo
Cananea	Zetas	el,quién,querer,saber
Gonzalo-Curiel	Diego	de,hotel,en,un,san
Costa-Rica	Caro	detener,poco,ser,después
Chapo-Guzmán	Zambada	el,célula,un,de,para
Instituto-Nacional	Drogas	catorce,agente,del
José-Luis-Vergara	Secretaría	el,contraalmirante
Leones	Desierto	volver,el,del,casa
Matamoros-Juan-N.	Piedras-Negras	restaurante,mesa,un,del
Arturo-Beltrán	Tamaulipas-León	el,de,alfil
Carrillo	Juan-Antonio-Arriaga-Rangel	se,cambiárselo,un,acostumbrar
Carrillo	Bali-Hai	el,le,gustar
Carrillo	Jalisco	departía,noche,esa,amar
Carrillo	Aguilar-Guajardo	pronto,de,le
Carrillo	Ramón-Salazar	esperar,noche,al,esa
Giovanna-Quevedo	Rodolfo-Carrillo	11,septiembre,de,aquel
Cancún	Juárez	el,su,premio,ser
Reséndez-Bertoloussi	Ramírez-Abadía	como,tanto
Madrid	Federal	desaparecer,el,de
Madrid	Seguridad	desaparecer,el,de
Última-Letra	Zetas	el,año,tarde,más,siete
Mochomo	Alfredo	el,hermano
Mochomo	Beltrán-Leyva	el,hermano
Juan-Carlos-Barragán	Juan-Carlos-Barrera	otro,más
Santiago-Vasconcelos	Beltrán	el,que,saber
Guzmán	Zulema	prometer,irse,antes,de
Hice	Fonseca	coraje,el,de,mi
Alfredo-Hodoyán-Palacios	Diego	residencial,de,barrio,san
Acapulco	Zeta	el,aguardaba,que
Acapulco	Balaceras	y,persecución,volver,se
Profe	Óscar-López-Olivares	tener,razón
Arturo-Beltrán-Leyva	Chapo-Guzmán-Nacho-Coronel	un,colgar
Arturo-Beltrán-Leyva	Héctor	otras,figura,cártel,del,como
Arturo-Beltrán-Leyva	Sinaloa	un,colgar
Francisco-Barrera	Francisco	guerra,don,ser
García-Mena	Guardados	el,de,en,abajo
Hodoyán	Diego	en,haber,nacer,san
Hodoyán	Rayo-López	el,según,llegada,de
Hodoyán	Zambada	el,de,un,apadrinó
Camarena	Caro-Quintero	y,descalzo,con
Pedro	Juvenal	ordenar,le,que
Tiburón	Cabrera	entonces,reportar,se,con
Tiburón	Mayel	el,interrogarme,hermano,sobre,empezar
Barbie	Sergio-Villarreal	lo,escoltar
Barbie	Arturo-Beltrán-Édgar-Valdez-Villarreal	el,lugarteniente,de
Barbie	Zetas	puesto,el,disposición,ser
Mosca	Al	el,lado,de
García-Ábrego	Luis-Ferrel	pieza,clave,otra
Vecinos	Tijuana	s,de,bajo
Imparcial	Efraín	entrevistar,por,el
Pelones	Beltrán	el,abrir,camino,para,incursión
Rayo	Pinche	qué,escuincle,por,invitar
Rayo	Tijuana	el,permiso,venir,pedir
Atraparon	Al	el,vez,colgar,primero
Seguridad	Federal	desaparecer,el,de
Ibarra	Insurgentes	taxi,el,en,por
Rogelio-Sánchez-Jiménez	Tijuana	el,dirigidar,en,oficina
Amigos	Miguel-Ángel-Félix-Gallardo	el,de,durante,reinado
Macedo	Concha	el,de,procurador
Gortari	Salinas	consumar,el,sexenio,de
Cuernavaca	Municipales	y,agente,de
Cutlass	Periférico	mientras,en,un,circular
Uta	Efraín	volver,el,gatilleros,abordar,cuando
Culiacán	Guadalupe	ocurrir,un,en,balacera,el
Culiacán	Almoloya	hablar,en,abogado,para
Héctor-Huerta	Burra	detención,el,de,tras
Sabre-Liner	Cessna	el,estar,flota,por,compuestar
Sinaloa	Chapo-Guzmán-Nacho-Coronel	un,colgar
Sinaloa	Jalisco	operar,en
Sinaloa	Quintana-Roo	operar,en
Ismael	Juan-José-Esparragosa	asiento,tener,grupo,en,el
Ismael	Zambada	asiento,tener,grupo,en,el
Teo	Pozolero	el,de,ser,yo
Aeromóvil	Especiales	formar,grupo,del,haber,parte
Montecarlo	Chito	el,un,vez,en
Tijuana	Rayo-López	el,meterse,mandar
Seguridad-Pública	Secretaría	de,así
Colombia	Guzmán-Loera	mantener,el,mejor
Beltrán-Leyva	Alfredo	el,hermano
Al-Acosta	González-Calderoni	ser,final,ejecutar
Desierto	Beltrán	el,en,un,hermano
Mayel	Ismael-Higuera-Guerrero	estar,ahí
Laborín	Héctor-Beltrán	el,de,estar,contrato,nombre
Matamoros	Padrino	el,en,pero,1996
Inteligencia	Sergio-Villarreal	el,se,reuniar
Juan-José-Esparragosa	Zambada	asiento,tener,grupo,en,el
Zetas	Golfo	y,el,cártel,del
Recursos-Hidráulicos	Secretaría	el,de,un,piloto
Golfo	Arizona-California	el,cártel,del,que
Golfo	Embestían	el,corredor,en,del
Concha	Rafael-Macedo	el,de,procurador
Niño	Rodolfo-Carrillo	el,cazar
FBI	Stanley-Pimentel	agente,un,del
Quintana-Roo	Jalisco	operar,en
Durango	Coahuila	control,tener,un,absoluto,sobre
